host_id,city,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,year,month
13462855,New York,Brooklyn,Bedford-Stuyvesant,40.68175,-73.93966,Entire home/apt,175,4,6,2019-04-01,0.58,2,2019,Apr
55170899,New York,Brooklyn,Greenpoint,40.72586,-73.94547,Entire home/apt,199,2,14,2019-05-28,1.28,1,2019,May
208580991,New York,Queens,Elmhurst,40.73224,-73.87534,Entire home/apt,229,2,37,2019-04-22,3.58,1,2019,Apr
208634617,New York,Brooklyn,Bedford-Stuyvesant,40.69339,-73.93971,Private room,55,2,41,2019-06-16,3.73,3,2019,Jun
208634617,New York,Brooklyn,Bedford-Stuyvesant,40.69197,-73.94052,Private room,55,2,27,2019-06-23,2.47,3,2019,Jun
208634617,New York,Brooklyn,Bedford-Stuyvesant,40.69197,-73.93872,Private room,55,2,27,2019-06-11,2.46,3,2019,Jun
7780845,New York,Brooklyn,Bushwick,40.70133,-73.91726,Private room,65,2,3,2019-06-23,0.28,3,2019,Jun
38123545,New York,Brooklyn,Bedford-Stuyvesant,40.6912,-73.9394,Private room,52,2,25,2019-06-24,2.31,2,2019,Jun
38123545,New York,Brooklyn,Bedford-Stuyvesant,40.69015,-73.94075,Private room,55,2,24,2019-06-24,2.32,2,2019,Jun
113697596,New York,Manhattan,Chelsea,40.73639,-73.99318,Private room,200,4,13,2019-05-20,1.23,1,2019,May
45675260,New York,Brooklyn,Bushwick,40.69632,-73.9193,Private room,65,3,5,2018-09-21,0.46,2,2018,Sep
126119576,New York,Brooklyn,Williamsburg,40.71015,-73.94654,Private room,85,4,1,2018-09-13,0.1,2,2018,Sep
45675260,New York,Brooklyn,Bushwick,40.69792,-73.91886,Private room,65,3,5,2019-01-02,0.48,2,2019,Jan
21785798,New York,Manhattan,Harlem,40.81493,-73.93953,Entire home/apt,175,5,1,2018-10-06,0.11,1,2018,Oct
126024716,New York,Brooklyn,Bushwick,40.7044,-73.92111,Entire home/apt,100,3,6,2018-12-29,0.55,1,2018,Dec
195517789,New York,Brooklyn,Sunset Park,40.65092,-74.00489,Private room,50,3,39,2019-07-02,3.79,2,2019,Jul
21923346,New York,Manhattan,East Village,40.73215,-73.9866,Entire home/apt,225,2,6,2019-01-23,0.57,1,2019,Jan
45336046,New York,Manhattan,Harlem,40.8154,-73.94677,Entire home/apt,175,2,1,2018-08-25,0.09,1,2018,Aug
199070207,New York,Bronx,Kingsbridge,40.863,-73.90661,Private room,80,3,24,2019-06-23,2.91,2,2019,Jun
23884430,New York,Brooklyn,Bushwick,40.69372,-73.92801,Private room,55,1,47,2019-07-07,4.31,3,2019,Jul
77829151,New York,Manhattan,Hell's Kitchen,40.76164,-73.99804,Entire home/apt,239,4,2,2019-01-02,0.21,1,2019,Jan
208856601,New York,Brooklyn,Bay Ridge,40.63368,-74.01956,Entire home/apt,300,3,8,2019-06-25,0.83,1,2019,Jun
22622958,New York,Brooklyn,Park Slope,40.67889,-73.97813,Entire home/apt,285,2,25,2019-07-01,2.35,2,2019,Jul
124743046,New York,Brooklyn,Bedford-Stuyvesant,40.69155,-73.95714,Entire home/apt,250,4,36,2019-07-02,3.34,3,2019,Jul
208882093,New York,Brooklyn,Crown Heights,40.67522,-73.91938,Private room,85,1,1,2018-12-21,0.15,1,2018,Dec
18763685,New York,Manhattan,East Village,40.7309,-73.98671,Entire home/apt,330,2,8,2019-07-02,0.74,1,2019,Jul
3598079,New York,Manhattan,Midtown,40.75453,-73.96841,Private room,120,1,12,2019-06-05,1.11,1,2019,Jun
208906697,New York,Bronx,Longwood,40.82248,-73.89915,Private room,50,1,13,2019-05-29,1.26,1,2019,May
115154494,New York,Brooklyn,Williamsburg,40.71727,-73.94821,Entire home/apt,150,3,6,2019-01-01,0.61,1,2019,Jan
94390487,New York,Brooklyn,Bedford-Stuyvesant,40.68592,-73.93117,Private room,85,3,11,2019-05-27,1.04,1,2019,May
208911587,New York,Queens,Springfield Gardens,40.66448,-73.76479,Entire home/apt,85,3,33,2019-06-16,3.07,1,2019,Jun
118226205,New York,Brooklyn,Williamsburg,40.71582,-73.94191,Entire home/apt,172,3,32,2019-06-13,3.12,3,2019,Jun
208260240,New York,Brooklyn,Brighton Beach,40.58087,-73.95974,Private room,45,1,1,2019-07-07,1.0,1,2019,Jul
208946050,New York,Queens,Jamaica,40.69576,-73.78867,Entire home/apt,54,2,45,2019-06-21,4.18,1,2019,Jun
128610997,New York,Manhattan,Harlem,40.82663,-73.94108,Entire home/apt,170,3,3,2018-12-08,0.28,2,2018,Dec
3800338,New York,Brooklyn,Flatbush,40.64599,-73.95986,Private room,50,2,2,2019-07-01,2.0,1,2019,Jul
4415812,New York,Brooklyn,Flatbush,40.64011,-73.95773,Private room,45,4,24,2019-06-21,2.44,1,2019,Jun
52363997,New York,Manhattan,Upper East Side,40.76066,-73.96397,Entire home/apt,150,1,2,2019-07-01,2.0,1,2019,Jul
44469259,New York,Brooklyn,Bedford-Stuyvesant,40.69309,-73.93051,Private room,37,2,44,2019-04-27,4.04,2,2019,Apr
1423082,New York,Manhattan,Nolita,40.72265,-73.99458,Entire home/apt,150,2,26,2019-05-27,2.41,1,2019,May
175182004,New York,Queens,Ditmars Steinway,40.77668,-73.90668,Private room,60,1,3,2018-12-28,0.45,1,2018,Dec
38272413,New York,Brooklyn,Midwood,40.61358,-73.95484,Entire home/apt,71,2,3,2018-09-23,0.28,2,2018,Sep
15537429,New York,Manhattan,East Village,40.72658,-73.97753,Entire home/apt,158,2,21,2019-07-02,3.07,3,2019,Jul
102332204,New York,Manhattan,Harlem,40.81658,-73.93994,Entire home/apt,150,2,11,2019-06-20,2.92,1,2019,Jun
98260543,New York,Manhattan,Upper East Side,40.76988,-73.95352,Private room,155,1,13,2019-06-12,1.25,3,2019,Jun
875439,New York,Queens,Jackson Heights,40.74997,-73.87851,Entire home/apt,185,3,25,2019-07-02,3.21,1,2019,Jul
8855004,New York,Brooklyn,Bedford-Stuyvesant,40.68891,-73.95164,Private room,65,1,1,2018-08-20,0.09,1,2018,Aug
2362991,New York,Brooklyn,Bedford-Stuyvesant,40.68398,-73.93464,Entire home/apt,139,2,6,2019-06-27,2.02,1,2019,Jun
89332421,New York,Manhattan,Kips Bay,40.74462,-73.97838,Entire home/apt,187,3,4,2019-03-25,0.53,1,2019,Mar
145245549,New York,Staten Island,New Dorp Beach,40.56629,-74.10331,Private room,36,2,18,2019-06-07,1.67,1,2019,Jun
209121939,New York,Manhattan,Harlem,40.82005,-73.93949,Private room,65,1,21,2019-06-17,1.94,2,2019,Jun
157209452,New York,Manhattan,Nolita,40.72194,-73.99557,Private room,120,1,9,2018-10-20,0.85,1,2018,Oct
15486514,New York,Bronx,Parkchester,40.8358,-73.85833,Shared room,65,2,4,2018-11-25,0.39,2,2018,Nov
1008066,New York,Manhattan,Chelsea,40.74557,-73.99871,Entire home/apt,250,2,14,2019-05-26,1.51,1,2019,May
27610676,New York,Queens,Bayside,40.76189,-73.77349,Entire home/apt,120,2,7,2019-07-05,0.9,1,2019,Jul
32126880,New York,Queens,Laurelton,40.67563,-73.74713,Entire home/apt,175,2,6,2019-06-15,0.97,2,2019,Jun
32126880,New York,Queens,Laurelton,40.67525,-73.74625,Entire home/apt,200,2,6,2019-06-24,0.92,2,2019,Jun
92509169,New York,Manhattan,Upper West Side,40.78348,-73.98383,Entire home/apt,148,2,18,2019-06-21,1.74,1,2019,Jun
209147067,New York,Brooklyn,Borough Park,40.6448,-73.99524,Entire home/apt,120,2,5,2019-01-04,0.52,1,2019,Jan
1213248,New York,Manhattan,Harlem,40.80722,-73.9491,Entire home/apt,159,3,31,2019-07-03,3.07,1,2019,Jul
9793059,New York,Manhattan,Lower East Side,40.71586,-73.98908,Entire home/apt,200,4,16,2019-05-18,1.46,1,2019,May
12104046,New York,Manhattan,Harlem,40.82862,-73.93832,Entire home/apt,85,2,23,2019-07-01,2.24,2,2019,Jul
47023469,New York,Manhattan,Upper West Side,40.7956,-73.97219,Private room,90,1,31,2019-06-24,3.0,3,2019,Jun
3550181,New York,Brooklyn,Williamsburg,40.71094,-73.95026,Entire home/apt,104,2,20,2019-06-06,2.0,1,2019,Jun
207381668,New York,Brooklyn,East New York,40.67661,-73.87488,Entire home/apt,125,2,43,2019-07-05,4.13,1,2019,Jul
12672916,New York,Manhattan,East Harlem,40.80147,-73.94432,Entire home/apt,275,3,2,2018-12-10,0.19,1,2018,Dec
152484079,New York,Staten Island,Port Richmond,40.63577,-74.13113,Private room,46,1,17,2018-12-15,1.55,1,2018,Dec
69476664,New York,Brooklyn,Bay Ridge,40.63895,-74.02599,Entire home/apt,136,2,24,2019-07-05,2.26,1,2019,Jul
15413542,New York,Brooklyn,Bushwick,40.69098,-73.92128,Private room,85,1,14,2019-06-30,1.38,1,2019,Jun
4367464,New York,Brooklyn,Fort Greene,40.69028,-73.97484,Entire home/apt,175,3,16,2019-06-24,1.63,1,2019,Jun
9503685,New York,Brooklyn,Bedford-Stuyvesant,40.69199,-73.9435,Private room,95,2,2,2018-09-09,0.19,2,2018,Sep
209306758,New York,Bronx,Baychester,40.87886,-73.84301,Private room,69,3,9,2019-06-11,0.87,2,2019,Jun
67801150,New York,Queens,Elmhurst,40.73543,-73.87522,Private room,89,1,2,2018-08-25,0.18,1,2018,Aug
14760734,New York,Manhattan,East Harlem,40.78954,-73.95076,Private room,110,1,35,2019-07-05,3.9,1,2019,Jul
209332627,New York,Manhattan,Washington Heights,40.85711,-73.93004,Private room,75,2,4,2019-06-15,1.67,2,2019,Jun
9761047,New York,Brooklyn,Williamsburg,40.71532,-73.96209,Private room,60,3,29,2019-06-28,3.19,3,2019,Jun
97012192,New York,Brooklyn,Prospect-Lefferts Gardens,40.65661,-73.96065,Entire home/apt,100,2,6,2019-04-21,0.58,1,2019,Apr
187731563,New York,Queens,Astoria,40.76969,-73.92197,Entire home/apt,170,2,11,2018-12-16,1.07,1,2018,Dec
32215382,New York,Brooklyn,Sheepshead Bay,40.59446,-73.94289,Entire home/apt,105,2,1,2019-05-20,0.59,1,2019,May
7087709,New York,Brooklyn,Boerum Hill,40.68783,-73.98695,Entire home/apt,295,2,31,2019-07-02,2.99,1,2019,Jul
6584607,New York,Brooklyn,Williamsburg,40.71739,-73.96244,Private room,98,1,33,2019-06-21,3.24,2,2019,Jun
126501524,New York,Brooklyn,Bedford-Stuyvesant,40.68387,-73.94162,Entire home/apt,150,3,44,2019-07-06,4.14,3,2019,Jul
6591232,New York,Brooklyn,Bushwick,40.69194,-73.92352,Private room,40,3,1,2018-08-29,0.1,1,2018,Aug
3048319,New York,Manhattan,Hell's Kitchen,40.76209,-73.99875,Entire home/apt,300,2,12,2019-06-03,1.14,2,2019,Jun
78485066,New York,Brooklyn,East New York,40.66526,-73.8937,Entire home/apt,124,2,34,2019-06-04,3.59,2,2019,Jun
209405908,New York,Manhattan,Hell's Kitchen,40.75658,-73.99568,Private room,100,1,41,2019-06-18,3.8,3,2019,Jun
84063956,New York,Brooklyn,Williamsburg,40.70908,-73.95006,Private room,78,1,32,2019-06-17,3.19,1,2019,Jun
209405908,New York,Manhattan,Hell's Kitchen,40.75655,-73.99535,Private room,90,1,44,2019-07-04,4.07,3,2019,Jul
209405908,New York,Manhattan,Hell's Kitchen,40.75611,-73.9937,Entire home/apt,180,1,41,2019-07-01,4.73,3,2019,Jul
98260543,New York,Manhattan,Upper East Side,40.76938,-73.95212,Entire home/apt,300,2,8,2019-06-19,1.06,3,2019,Jun
27780735,New York,Brooklyn,Bushwick,40.69815,-73.92841,Entire home/apt,110,1,2,2018-12-23,0.19,1,2018,Dec
45578040,New York,Manhattan,Hell's Kitchen,40.76457,-73.98766,Entire home/apt,269,1,18,2019-06-25,1.67,2,2019,Jun
4233057,New York,Manhattan,East Harlem,40.79709,-73.93586,Private room,61,3,8,2019-04-22,0.85,3,2019,Apr
74569188,New York,Brooklyn,Flatbush,40.64815,-73.96862,Private room,60,2,3,2018-11-06,0.32,1,2018,Nov
22072708,New York,Manhattan,Midtown,40.74264,-73.98361,Entire home/apt,199,3,14,2019-06-17,1.33,1,2019,Jun
12926593,New York,Manhattan,West Village,40.73202,-74.00348,Private room,150,2,2,2019-06-30,0.21,3,2019,Jun
209306758,New York,Bronx,Baychester,40.8773,-73.84329,Private room,53,3,12,2019-06-14,1.2,2,2019,Jun
52889401,New York,Manhattan,West Village,40.73223,-74.00499,Entire home/apt,290,2,9,2019-04-28,0.87,1,2019,Apr
23463422,New York,Manhattan,West Village,40.73384,-74.00011,Entire home/apt,175,3,7,2019-01-01,0.7,1,2019,Jan
209372017,New York,Bronx,Bronxdale,40.8546,-73.86785,Private room,50,1,24,2019-06-27,2.24,1,2019,Jun
199524563,New York,Queens,Rego Park,40.72678,-73.86218,Private room,55,2,25,2019-06-22,2.37,3,2019,Jun
205390315,New York,Manhattan,Upper West Side,40.79689,-73.96289,Entire home/apt,149,3,32,2019-06-22,3.07,1,2019,Jun
15485954,New York,Manhattan,Hell's Kitchen,40.76315,-73.99235,Entire home/apt,200,1,29,2019-04-01,2.79,1,2019,Apr
129263359,New York,Manhattan,Hell's Kitchen,40.76398,-73.99087,Entire home/apt,250,2,1,2019-04-21,0.38,1,2019,Apr
24399066,New York,Brooklyn,Williamsburg,40.72018,-73.9573,Entire home/apt,185,1,20,2019-06-09,1.89,1,2019,Jun
60928518,New York,Brooklyn,Carroll Gardens,40.67982,-74.00038,Entire home/apt,185,2,25,2019-06-19,2.42,1,2019,Jun
209719391,New York,Manhattan,Midtown,40.74752,-73.98679,Entire home/apt,140,3,28,2019-07-01,2.71,1,2019,Jul
209121939,New York,Manhattan,Harlem,40.81942,-73.94068,Private room,45,1,14,2019-06-22,1.34,2,2019,Jun
5744362,New York,Brooklyn,Park Slope,40.6779,-73.97991,Private room,150,1,1,2018-09-09,0.1,1,2018,Sep
4668357,New York,Queens,Jamaica,40.68479,-73.77606,Entire home/apt,125,1,2,2018-10-28,0.22,1,2018,Oct
134170699,New York,Queens,Elmhurst,40.73603,-73.87845,Private room,70,2,25,2019-07-07,2.31,2,2019,Jul
15486514,New York,Bronx,Parkchester,40.83581,-73.85864,Private room,65,2,3,2018-12-02,0.29,2,2018,Dec
20448671,New York,Brooklyn,Williamsburg,40.7098,-73.9418,Private room,66,2,6,2019-01-02,0.66,3,2019,Jan
20448671,New York,Brooklyn,Williamsburg,40.70755,-73.94377,Private room,65,2,22,2019-06-29,2.25,3,2019,Jun
20448671,New York,Brooklyn,Williamsburg,40.70936,-73.9437,Private room,75,2,16,2019-02-24,1.55,3,2019,Feb
33655,New York,Brooklyn,Columbia St,40.68388,-74.00484,Entire home/apt,210,2,11,2019-07-02,1.24,2,2019,Jul
8197910,New York,Brooklyn,Williamsburg,40.71652,-73.94809,Private room,120,1,16,2019-06-09,1.55,1,2019,Jun
3635302,New York,Brooklyn,Bushwick,40.70563,-73.91853,Private room,90,2,6,2019-05-31,0.58,3,2019,May
3635302,New York,Brooklyn,Bushwick,40.7052,-73.91888,Private room,90,2,14,2019-07-01,1.32,3,2019,Jul
170026468,New York,Brooklyn,Flatbush,40.65258,-73.96343,Entire home/apt,115,3,11,2019-06-05,1.23,1,2019,Jun
44469259,New York,Brooklyn,Bedford-Stuyvesant,40.69331,-73.93031,Private room,45,1,1,2018-12-03,0.14,2,2018,Dec
7692306,New York,Manhattan,Harlem,40.80597,-73.95348,Entire home/apt,200,3,2,2018-12-31,0.24,1,2018,Dec
54217990,New York,Brooklyn,Williamsburg,40.71315,-73.94993,Private room,105,3,12,2019-07-01,1.34,1,2019,Jul
48677236,New York,Manhattan,West Village,40.73271,-74.00207,Entire home/apt,220,2,10,2019-07-01,0.92,1,2019,Jul
24589216,New York,Brooklyn,Williamsburg,40.70878,-73.96061,Entire home/apt,125,1,13,2018-10-01,1.22,2,2018,Oct
50912,New York,Brooklyn,Crown Heights,40.67268,-73.96108,Entire home/apt,190,1,9,2019-06-30,0.99,1,2019,Jun
7169451,New York,Manhattan,Upper East Side,40.76537,-73.9638,Entire home/apt,300,3,2,2019-06-16,0.21,1,2019,Jun
23776693,New York,Brooklyn,Bedford-Stuyvesant,40.68529,-73.92936,Private room,48,3,22,2019-07-03,3.13,3,2019,Jul
814747,New York,Brooklyn,Fort Greene,40.68634,-73.97091,Entire home/apt,250,2,4,2019-04-18,0.39,2,2019,Apr
20469514,New York,Queens,Arverne,40.59391,-73.78824,Entire home/apt,150,2,22,2019-07-01,2.04,1,2019,Jul
50169207,New York,Manhattan,East Harlem,40.79409,-73.94007,Private room,150,2,2,2019-06-10,0.24,2,2019,Jun
118419433,New York,Queens,Jackson Heights,40.75395,-73.87396,Private room,80,1,5,2019-01-02,0.47,1,2019,Jan
37820632,New York,Brooklyn,Fort Greene,40.68912,-73.97514,Entire home/apt,275,2,2,2018-12-18,0.19,1,2018,Dec
210014579,New York,Queens,Ridgewood,40.70186,-73.90467,Private room,61,1,48,2019-06-22,4.5,1,2019,Jun
153781232,New York,Brooklyn,Prospect Heights,40.67313,-73.96536,Private room,90,1,8,2019-07-07,0.75,1,2019,Jul
67913256,New York,Brooklyn,Williamsburg,40.71475,-73.94913,Private room,75,1,5,2019-05-06,0.59,1,2019,May
31659721,New York,Manhattan,Harlem,40.80624,-73.95622,Private room,110,1,1,2018-08-31,0.1,1,2018,Aug
210054677,New York,Queens,Woodside,40.74822,-73.90591,Entire home/apt,125,1,33,2019-07-07,3.2,1,2019,Jul
10017420,New York,Brooklyn,Cobble Hill,40.68574,-73.99958,Entire home/apt,250,3,31,2019-06-22,2.98,1,2019,Jun
73820234,New York,Manhattan,West Village,40.73213,-74.00865,Private room,100,3,35,2019-06-07,3.3,1,2019,Jun
53481649,New York,Brooklyn,Williamsburg,40.71493,-73.96089,Private room,90,2,2,2018-09-25,0.19,1,2018,Sep
158314625,New York,Brooklyn,Bedford-Stuyvesant,40.6898,-73.92588,Private room,65,1,27,2019-01-26,2.52,2,2019,Jan
62187386,New York,Brooklyn,Bushwick,40.70117,-73.91481,Private room,45,3,9,2019-06-19,0.87,1,2019,Jun
110674731,New York,Brooklyn,Williamsburg,40.71247,-73.94548,Private room,70,1,2,2018-09-05,0.18,1,2018,Sep
104607422,New York,Manhattan,Harlem,40.83005,-73.93992,Entire home/apt,119,1,29,2019-06-30,3.02,1,2019,Jun
3699846,New York,Manhattan,Tribeca,40.7181,-74.00999,Private room,197,5,3,2019-05-21,0.3,1,2019,May
210175250,New York,Brooklyn,Bushwick,40.6888,-73.92015,Private room,30,1,18,2019-06-23,3.6,1,2019,Jun
13775855,New York,Manhattan,East Village,40.72772,-73.98046,Entire home/apt,149,3,25,2019-06-09,2.4,1,2019,Jun
68284975,New York,Brooklyn,Bushwick,40.69355,-73.92684,Private room,66,2,39,2019-06-25,3.75,2,2019,Jun
124901163,New York,Manhattan,Harlem,40.8228,-73.94442,Private room,76,5,2,2019-05-23,0.32,1,2019,May
143952234,New York,Brooklyn,Crown Heights,40.67182,-73.94446,Entire home/apt,100,3,5,2019-05-20,0.52,1,2019,May
13098292,New York,Brooklyn,Bushwick,40.69961,-73.93138,Private room,55,3,4,2018-09-21,0.39,2,2018,Sep
45155504,New York,Queens,St. Albans,40.70046,-73.74834,Entire home/apt,130,2,17,2019-07-01,1.69,1,2019,Jul
104885443,New York,Queens,Astoria,40.76942,-73.92772,Entire home/apt,130,2,3,2019-01-04,0.47,2,2019,Jan
210250232,New York,Brooklyn,East New York,40.67154,-73.87913,Private room,65,3,2,2018-10-07,0.19,1,2018,Oct
41610771,New York,Brooklyn,Bedford-Stuyvesant,40.68056,-73.95372,Entire home/apt,100,3,5,2019-06-10,0.66,1,2019,Jun
207622517,New York,Queens,Woodhaven,40.69508,-73.86032,Entire home/apt,170,3,24,2019-07-07,2.55,1,2019,Jul
266921,New York,Brooklyn,Williamsburg,40.71399,-73.9454,Entire home/apt,144,6,1,2019-01-01,0.16,1,2019,Jan
3598494,New York,Manhattan,West Village,40.73641,-73.99929,Entire home/apt,250,2,3,2019-04-23,0.34,1,2019,Apr
32866463,New York,Brooklyn,Bay Ridge,40.63334,-74.01784,Private room,65,1,40,2019-07-04,3.79,2,2019,Jul
207381757,New York,Bronx,Norwood,40.87633,-73.88328,Private room,45,1,18,2019-07-01,1.93,1,2019,Jul
206884583,New York,Bronx,Pelham Bay,40.84633,-73.83029,Private room,80,2,28,2019-06-25,2.69,1,2019,Jun
117030530,New York,Brooklyn,Greenpoint,40.73347,-73.95164,Private room,80,3,2,2018-11-24,0.2,1,2018,Nov
5064974,New York,Manhattan,Chelsea,40.73918,-73.99753,Entire home/apt,180,6,5,2018-12-31,0.56,1,2018,Dec
127056976,New York,Brooklyn,Williamsburg,40.71407,-73.93856,Private room,66,5,3,2018-10-07,0.31,1,2018,Oct
35959456,New York,Brooklyn,Williamsburg,40.71893,-73.95866,Private room,95,1,47,2019-07-06,4.35,1,2019,Jul
32935611,New York,Brooklyn,Sunset Park,40.64704,-74.00819,Entire home/apt,119,4,23,2019-06-11,2.61,1,2019,Jun
3809729,New York,Manhattan,East Village,40.72307,-73.98369,Entire home/apt,199,3,7,2019-05-05,0.69,1,2019,May
19664260,New York,Manhattan,Midtown,40.75216,-73.97172,Entire home/apt,300,1,2,2018-09-23,0.2,1,2018,Sep
65692858,New York,Manhattan,Lower East Side,40.72093,-73.98596,Private room,150,3,17,2019-01-28,1.65,1,2019,Jan
101498908,New York,Brooklyn,East Flatbush,40.6504,-73.95011,Private room,39,3,2,2019-02-18,0.19,2,2019,Feb
210505783,New York,Manhattan,Chelsea,40.74813,-74.00478,Private room,300,2,4,2019-05-28,0.45,1,2019,May
7324189,New York,Manhattan,Midtown,40.76043,-73.97075,Private room,150,3,3,2018-10-14,0.31,2,2018,Oct
25549229,New York,Brooklyn,Williamsburg,40.7073,-73.96607,Private room,60,4,17,2019-04-07,1.59,2,2019,Apr
135018,New York,Brooklyn,Williamsburg,40.71113,-73.96181,Entire home/apt,180,3,1,2018-09-30,0.11,1,2018,Sep
12703112,New York,Brooklyn,Kensington,40.63472,-73.97268,Private room,65,3,2,2019-01-01,0.19,1,2019,Jan
3968209,New York,Manhattan,SoHo,40.72099,-73.99921,Private room,100,3,8,2019-04-29,0.81,2,2019,Apr
210578372,New York,Brooklyn,Carroll Gardens,40.68112,-73.99296,Entire home/apt,150,4,9,2019-05-18,0.87,1,2019,May
4359156,New York,Brooklyn,Williamsburg,40.70856,-73.96632,Private room,90,2,2,2019-07-03,2.0,1,2019,Jul
110930,New York,Queens,Astoria,40.76305,-73.91874,Private room,40,5,1,2018-09-08,0.1,1,2018,Sep
75287595,New York,Brooklyn,Park Slope,40.6783,-73.97559,Private room,69,1,13,2019-04-07,1.22,1,2019,Apr
26405093,New York,Staten Island,Stapleton,40.63782,-74.07732,Private room,85,1,2,2018-09-13,0.19,2,2018,Sep
4336107,New York,Brooklyn,Crown Heights,40.67436,-73.9551,Entire home/apt,200,4,6,2019-04-07,0.61,1,2019,Apr
210019212,New York,Brooklyn,Bushwick,40.70777,-73.92115,Private room,59,1,33,2019-06-19,3.14,3,2019,Jun
43888084,New York,Manhattan,Upper East Side,40.78057,-73.95186,Entire home/apt,248,4,3,2019-04-16,0.31,1,2019,Apr
8619668,New York,Brooklyn,Crown Heights,40.66663,-73.93455,Private room,60,3,2,2018-10-13,0.21,1,2018,Oct
121657084,New York,Manhattan,Midtown,40.7571,-73.98014,Private room,95,3,28,2019-06-15,2.71,1,2019,Jun
4908332,New York,Brooklyn,Bushwick,40.70325,-73.91349,Private room,70,1,8,2019-04-21,0.81,1,2019,Apr
205188960,New York,Brooklyn,East Flatbush,40.6491,-73.92532,Entire home/apt,75,3,12,2019-06-30,1.21,1,2019,Jun
31967085,New York,Queens,Long Island City,40.75428,-73.93323,Private room,64,4,23,2019-06-27,2.21,1,2019,Jun
6842719,New York,Brooklyn,Williamsburg,40.71615,-73.94171,Entire home/apt,150,2,3,2019-05-27,0.48,2,2019,May
129864476,New York,Brooklyn,Williamsburg,40.7191,-73.95988,Private room,80,1,13,2019-07-01,1.32,1,2019,Jul
4324281,New York,Brooklyn,Bedford-Stuyvesant,40.68231,-73.95202,Entire home/apt,75,2,17,2019-06-30,2.17,1,2019,Jun
3870708,New York,Brooklyn,Windsor Terrace,40.66047,-73.98244,Entire home/apt,154,2,12,2019-06-30,1.16,1,2019,Jun
61009334,New York,Manhattan,Midtown,40.75142,-73.97049,Entire home/apt,210,2,7,2019-03-04,0.68,1,2019,Mar
7580102,New York,Manhattan,Midtown,40.76399,-73.98077,Private room,139,3,3,2018-11-17,0.31,2,2018,Nov
16594445,New York,Queens,Flushing,40.76106,-73.8305,Private room,39,1,22,2019-06-22,2.14,1,2019,Jun
210783572,New York,Manhattan,Chelsea,40.74186,-74.00372,Entire home/apt,180,4,3,2019-04-13,0.31,1,2019,Apr
